article_id,author_id,topic_id,type_id,submission_time
12202,10314,60,29,"2015-03-05 22:28:39.556249"
12203,15340,39,31,"2015-03-05 22:43:10.107138"
12204,17411,28,34,"2015-03-05 23:24:43.818171"
12205,12221,44,22,"2015-03-05 23:51:11.195360"
12206,4190,33,29,"2015-03-06 00:05:42.138796"
12207,692,3,47,"2015-03-06 00:06:07.366463"
12208,5708,28,31,"2015-03-06 00:37:04.178282"
12209,13702,44,44,"2015-03-06 01:14:14.896246"
12210,12865,66,31,"2015-03-06 01:25:12.288941"
12211,9153,7,31,"2015-03-06 01:44:14.217814"
12212,6064,77,34,"2015-03-06 02:12:56.714961"
12213,798,78,22,"2015-03-06 02:17:45.786167"
12214,7123,33,6,"2015-03-06 02:23:53.598222"
12215,15966,30,12,"2015-03-06 02:24:48.831783"
12216,4512,66,9,"2015-03-06 02:28:17.077022"
12217,1254,9,2,"2015-03-06 03:07:03.992044"
12218,19152,1,41,"2015-03-06 03:09:26.624343"
12219,6741,103,24,"2015-03-06 03:21:59.803740"
12220,12865,80,32,"2015-03-06 03:35:11.655525"
12221,12960,4,49,"2015-03-06 03:38:23.167295"
12222,15892,1,24,"2015-03-06 03:39:45.462722"
12223,5795,28,18,"2015-03-06 03:42:32.300110"
12224,17429,94,29,"2015-03-06 03:51:03.111004"
12225,15222,30,31,"2015-03-06 03:58:14.360200"
12226,7714,90,23,"2015-03-06 04:10:09.644516"
12227,11993,103,6,"2015-03-06 04:12:32.889444"
12228,6445,65,22,"2015-03-06 04:13:36.860635"
12229,18671,37,45,"2015-03-06 04:14:15.011387"
12230,1518,90,23,"2015-03-06 04:23:28.787241"
12231,10690,81,34,"2015-03-06 04:27:53.070905"
12232,798,1,29,"2015-03-06 04:37:06.688071"
12233,10365,7,37,"2015-03-06 04:41:09.102280"
12234,485,64,22,"2015-03-06 04:42:51.338103"
12235,12104,48,31,"2015-03-06 04:49:39.352105"
12236,5720,52,29,"2015-03-06 04:56:54.811630"
12237,18628,48,23,"2015-03-06 05:04:30.203020"
12238,15892,103,38,"2015-03-06 05:21:27.966229"
12239,15116,46,13,"2015-03-06 05:36:11.518122"
12240,6806,28,1,"2015-03-06 05:40:11.006853"
12241,598,26,15,"2015-03-06 05:49:58.104477"
12242,5722,20,45,"2015-03-06 05:58:34.899077"
12243,10629,77,20,"2015-03-06 05:58:45.239698"
12244,19043,64,36,"2015-03-06 06:00:14.860136"
12245,8829,27,24,"2015-03-06 06:07:12.658411"
12246,3110,106,4,"2015-03-06 06:15:27.502190"
12247,17169,66,45,"2015-03-06 06:17:09.773875"
12248,8842,56,26,"2015-03-06 06:27:15.155152"
12249,3790,80,36,"2015-03-06 06:29:01.901363"
12250,6365,77,34,"2015-03-06 06:40:03.705963"
12251,771,59,45,"2015-03-06 06:43:51.323890"
12252,18299,41,1,"2015-03-06 06:45:38.385676"
12253,10638,96,19,"2015-03-06 06:45:48.333416"
12254,9000,77,23,"2015-03-06 06:48:31.310629"
12255,2049,78,13,"2015-03-06 06:48:40.563825"
12256,14708,76,41,"2015-03-06 06:58:39.479878"
12257,4977,59,17,"2015-03-06 07:00:00.895620"
12258,6804,96,20,"2015-03-06 07:00:42.221387"
12259,17888,9,13,"2015-03-06 07:00:51.350810"
12260,11346,33,43,"2015-03-06 07:03:47.727426"
12261,18478,39,29,"2015-03-06 07:09:47.443143"
12262,11346,17,22,"2015-03-06 07:11:29.111981"
12263,10365,23,38,"2015-03-06 07:33:21.815674"
12264,17413,32,24,"2015-03-06 07:37:42.480941"
12265,12249,29,42,"2015-03-06 07:39:04.372687"
12266,946,32,49,"2015-03-06 07:39:14.978132"
12267,2117,4,29,"2015-03-06 07:47:36.337170"
12268,3696,57,36,"2015-03-06 07:51:08.238797"
12269,19914,106,31,"2015-03-06 07:55:20.877923"
12270,12221,81,35,"2015-03-06 07:57:48.025689"
12271,798,59,8,"2015-03-06 08:05:44.768022"
12272,15957,77,31,"2015-03-06 08:18:10.113383"
12273,8364,3,19,"2015-03-06 08:19:19.029176"
12274,6468,98,38,"2015-03-06 08:21:52.894599"
12275,13530,8,48,"2015-03-06 08:25:58.429472"
12276,12221,78,15,"2015-03-06 08:26:43.380266"
12277,17411,1,1,"2015-03-06 08:28:19.631205"
12278,9190,52,42,"2015-03-06 08:29:02.498788"
12279,5722,74,38,"2015-03-06 08:29:47.549416"
12280,580,78,12,"2015-03-06 08:32:40.998045"
12281,19393,4,10,"2015-03-06 08:33:59.896302"
12282,19730,39,43,"2015-03-06 08:34:14.706934"
12283,14021,47,41,"2015-03-06 08:34:14.751850"
12284,12960,44,1,"2015-03-06 08:36:21.820379"
12285,18586,30,41,"2015-03-06 08:37:11.358047"
12286,1623,9,24,"2015-03-06 08:39:53.235870"
12287,16410,7,31,"2015-03-06 08:41:16.521474"
12288,17122,59,31,"2015-03-06 08:42:45.251146"
12289,14007,71,29,"2015-03-06 08:46:06.070934"
12290,7718,41,42,"2015-03-06 08:46:38.705714"
12291,7280,38,34,"2015-03-06 08:48:11.536075"
12292,14810,77,4,"2015-03-06 08:50:34.056143"
12293,10152,28,21,"2015-03-06 08:55:09.766097"
12294,19948,28,15,"2015-03-06 08:56:23.469057"
12295,6379,80,32,"2015-03-06 09:00:41.177906"
12296,17169,38,49,"2015-03-06 09:02:55.968501"
12297,3736,64,36,"2015-03-06 09:03:15.203276"
12298,6225,57,37,"2015-03-06 09:03:25.268960"
12299,15613,78,43,"2015-03-06 09:04:05.320787"
12300,5109,77,34,"2015-03-06 09:05:04.880951"
12301,566,75,29,"2015-03-06 09:07:34.613488"
12302,6225,85,15,"2015-03-06 09:09:53.505253"
12303,4190,74,45,"2015-03-06 09:16:17.845775"
12304,9007,78,19,"2015-03-06 09:17:41.150767"
12305,10152,77,18,"2015-03-06 09:25:31.357152"
12306,15705,2,36,"2015-03-06 09:27:49.670561"
12307,13434,1,30,"2015-03-06 09:27:50.579941"
12308,18016,4,14,"2015-03-06 09:28:06.827239"
12309,3185,82,47,"2015-03-06 09:30:21.811526"
12310,7557,39,24,"2015-03-06 09:39:19.505110"
12311,4379,96,4,"2015-03-06 09:40:35.831104"
12312,8842,47,38,"2015-03-06 09:41:54.214782"
12313,13224,103,22,"2015-03-06 09:42:08.894698"
12314,17169,28,23,"2015-03-06 09:43:32.521431"
12315,16006,100,1,"2015-03-06 09:47:22.309251"
12316,8928,77,19,"2015-03-06 09:47:55.072540"
12317,15679,14,26,"2015-03-06 09:48:31.351298"
12318,566,57,44,"2015-03-06 09:50:57.534107"
12319,15705,90,29,"2015-03-06 09:52:06.727793"
12320,8088,39,36,"2015-03-06 09:57:51.658334"
12321,8509,75,34,"2015-03-06 09:58:50.734772"
12322,6741,106,48,"2015-03-06 10:01:59.638965"
12323,9328,70,24,"2015-03-06 10:02:49.563186"
12324,17888,17,24,"2015-03-06 10:09:13.313165"
12325,17888,1,45,"2015-03-06 10:16:46.273189"
12326,18586,39,12,"2015-03-06 10:21:01.429545"
12327,13456,26,34,"2015-03-06 10:26:30.161694"
12328,18494,70,45,"2015-03-06 10:26:38.058168"
12329,11346,77,36,"2015-03-06 10:27:54.060961"
12330,5771,1,22,"2015-03-06 10:30:25.046537"
12331,9000,104,45,"2015-03-06 10:36:34.143660"
12332,15705,41,34,"2015-03-06 10:37:35.863195"
12333,14846,100,18,"2015-03-06 10:38:42.323337"
12334,10042,9,20,"2015-03-06 10:40:28.666680"
12335,6741,77,6,"2015-03-06 10:51:04.121830"
12336,4220,28,35,"2015-03-06 10:53:22.398298"
12337,7241,85,4,"2015-03-06 10:58:25.965301"
12338,11443,66,46,"2015-03-06 10:58:36.960477"
12339,4220,78,19,"2015-03-06 11:08:59.512314"
12340,13643,96,31,"2015-03-06 11:10:55.867151"
12341,298,77,29,"2015-03-06 11:15:59.614310"
12342,4908,23,31,"2015-03-06 11:17:41.561794"
12343,14732,78,41,"2015-03-06 11:28:46.112894"
12344,1870,16,1,"2015-03-06 11:31:12.068718"
12345,10441,81,22,"2015-03-06 11:35:33.113228"
12346,6468,81,29,"2015-03-06 11:36:12.147184"
12347,18671,56,48,"2015-03-06 11:37:53.802659"
12348,14495,91,46,"2015-03-06 11:42:37.947078"
12349,9913,28,38,"2015-03-06 11:43:13.209301"
12350,10739,59,30,"2015-03-06 11:43:28.084807"
12351,3761,103,43,"2015-03-06 11:44:15.304523"
12352,18131,39,37,"2015-03-06 11:52:11.362037"
12353,5114,48,34,"2015-03-06 12:05:38.887774"
12354,6225,1,18,"2015-03-06 12:08:28.492738"
12355,598,66,5,"2015-03-06 12:09:13.991042"
12356,8842,48,29,"2015-03-06 12:11:44.816891"
12357,17799,80,24,"2015-03-06 12:12:32.880263"
12358,2839,48,26,"2015-03-06 12:12:47.416008"
12359,12296,66,5,"2015-03-06 12:16:19.538502"
12360,19393,20,19,"2015-03-06 12:20:15.991304"
12361,18043,28,49,"2015-03-06 12:24:33.998729"
12362,14495,33,24,"2015-03-06 12:24:56.315296"
12363,8656,83,27,"2015-03-06 12:26:31.903424"
12364,19374,28,14,"2015-03-06 12:28:40.714292"
12365,11441,39,2,"2015-03-06 12:32:27.402070"
12366,19948,17,16,"2015-03-06 12:34:02.524602"
12367,3515,78,43,"2015-03-06 12:35:29.112864"
12368,19668,9,9,"2015-03-06 12:41:24.147806"
12369,15628,28,24,"2015-03-06 12:42:27.064361"
12370,1265,8,27,"2015-03-06 12:45:13.023885"
12371,9153,103,2,"2015-03-06 12:49:22.062740"
12372,10441,39,28,"2015-03-06 12:55:53.134787"
12373,15966,50,19,"2015-03-06 12:56:37.398544"
12374,15256,90,19,"2015-03-06 13:03:28.874996"
12375,18478,72,31,"2015-03-06 13:04:18.127601"
12376,17888,66,49,"2015-03-06 13:07:01.598121"
12377,13702,52,35,"2015-03-06 13:08:27.602809"
12378,13830,14,46,"2015-03-06 13:12:10.520144"
12379,6837,28,24,"2015-03-06 13:15:24.428945"
12380,9153,41,21,"2015-03-06 13:15:43.673993"
12381,17888,91,17,"2015-03-06 13:15:58.672711"
12382,8504,9,43,"2015-03-06 13:22:34.996477"
12383,17871,1,41,"2015-03-06 13:25:12.183809"
12384,11996,26,4,"2015-03-06 13:25:20.677816"
12385,13530,28,30,"2015-03-06 13:26:15.757946"
12386,13530,66,23,"2015-03-06 13:27:18.601727"
12387,298,100,29,"2015-03-06 13:29:24.843492"
12388,14495,65,14,"2015-03-06 13:29:46.080327"
12389,18478,81,43,"2015-03-06 13:31:20.758877"
12390,18586,64,29,"2015-03-06 13:38:51.155801"
12391,12491,39,12,"2015-03-06 13:41:25.458050"
12392,13224,56,18,"2015-03-06 13:41:48.745318"
12393,3715,39,33,"2015-03-06 13:42:57.573784"
12394,8206,17,47,"2015-03-06 13:45:13.443441"
12395,15957,73,45,"2015-03-06 13:47:33.016660"
12396,7557,77,20,"2015-03-06 13:50:01.600422"
12397,4057,17,5,"2015-03-06 13:55:43.188959"
12398,14386,64,30,"2015-03-06 13:56:09.284083"
12399,7946,78,43,"2015-03-06 13:58:15.045776"
12400,18981,64,29,"2015-03-06 14:03:15.193388"
12401,8047,65,31,"2015-03-06 14:05:07.768507"
12402,3873,59,38,"2015-03-06 14:08:00.328281"
12403,7086,48,12,"2015-03-06 14:10:15.173631"
12404,6763,103,1,"2015-03-06 14:12:43.479403"
12405,15698,7,29,"2015-03-06 14:18:16.396495"
12406,6791,30,18,"2015-03-06 14:19:24.163132"
12407,11276,66,13,"2015-03-06 14:25:15.905021"
12408,798,50,22,"2015-03-06 14:29:26.475525"
12409,9875,78,40,"2015-03-06 14:30:36.414813"
12410,17888,65,2,"2015-03-06 14:35:10.854632"
12411,1189,27,19,"2015-03-06 14:37:52.260685"
12412,14386,62,23,"2015-03-06 14:39:04.421198"
12413,10629,7,21,"2015-03-06 14:39:30.198568"
12414,13467,96,41,"2015-03-06 14:40:36.687569"
12415,3884,7,23,"2015-03-06 14:41:43.659793"
12416,11276,100,34,"2015-03-06 14:42:36.062971"
12417,5863,8,29,"2015-03-06 14:44:08.824421"
12418,9000,91,48,"2015-03-06 14:46:19.116691"
12419,566,78,23,"2015-03-06 14:46:36.451094"
12420,9943,27,44,"2015-03-06 14:46:57.246085"
12421,11532,46,22,"2015-03-06 14:47:29.034561"
12422,9000,28,41,"2015-03-06 14:55:39.999686"
12423,16516,103,31,"2015-03-06 14:59:35.835632"
12424,7675,98,48,"2015-03-06 15:01:16.211152"
12425,3873,58,35,"2015-03-06 15:01:31.587922"
12426,6605,103,5,"2015-03-06 15:05:31.020440"
12427,13148,80,23,"2015-03-06 15:14:08.688711"
12428,18671,38,33,"2015-03-06 15:16:54.030127"
12429,11409,82,19,"2015-03-06 15:24:44.603796"
12430,485,33,44,"2015-03-06 15:26:05.936335"
12431,17351,103,24,"2015-03-06 15:38:14.507856"
12432,580,103,43,"2015-03-06 15:40:15.025559"
12433,9943,27,2,"2015-03-06 15:53:06.616056"
12434,17411,28,14,"2015-03-06 16:06:33.187956"
12435,17413,39,44,"2015-03-06 16:07:58.743127"
12436,17880,81,24,"2015-03-06 16:08:07.675151"
12437,3273,58,9,"2015-03-06 16:14:51.783283"
12438,11860,106,31,"2015-03-06 16:21:30.647181"
12439,3761,28,38,"2015-03-06 16:22:20.102598"
12440,10690,1,25,"2015-03-06 16:23:22.309131"
12441,5258,8,29,"2015-03-06 16:25:18.917538"
12442,6484,41,1,"2015-03-06 16:27:16.434509"
12443,6615,39,22,"2015-03-06 16:32:34.543194"
12444,18586,28,5,"2015-03-06 16:45:45.769782"
12445,8088,1,42,"2015-03-06 16:53:37.809699"
12446,7123,61,22,"2015-03-06 17:00:51.627977"
12447,17804,53,34,"2015-03-06 17:12:38.698233"
12448,19668,78,1,"2015-03-06 17:33:33.171530"
12449,6064,3,22,"2015-03-06 17:34:06.147402"
12450,11591,31,47,"2015-03-06 17:58:40.086738"
12451,13224,31,10,"2015-03-06 18:01:15.072556"
12452,6064,27,1,"2015-03-06 18:01:24.776974"
12453,13530,59,21,"2015-03-06 18:23:12.028990"
12454,15675,39,40,"2015-03-06 18:33:59.483359"
12455,598,30,21,"2015-03-06 18:34:27.008718"
12456,946,28,13,"2015-03-06 18:36:25.179055"
12457,15345,100,29,"2015-03-06 18:38:34.146844"
12458,13224,54,12,"2015-03-06 18:39:31.113320"
12459,12536,30,12,"2015-03-06 18:49:12.612465"
12460,6806,59,49,"2015-03-06 18:57:31.006074"
12461,10954,18,45,"2015-03-06 19:02:29.026641"
12462,15675,98,31,"2015-03-06 19:07:41.804980"
12463,5224,72,47,"2015-03-06 19:11:30.941474"
12464,7150,66,29,"2015-03-06 19:11:41.940620"
12465,16144,28,43,"2015-03-06 19:13:50.347377"
12466,463,72,36,"2015-03-06 19:18:34.939184"
12467,8915,106,31,"2015-03-06 19:19:24.714057"
12468,1624,90,35,"2015-03-06 19:22:48.151549"
12469,17351,1,9,"2015-03-06 19:24:38.124965"
12470,7883,24,9,"2015-03-06 19:27:51.318876"
12471,12796,41,34,"2015-03-06 19:40:42.760860"
12472,9153,103,45,"2015-03-06 19:44:38.662455"
12473,9732,64,20,"2015-03-06 19:48:31.281231"
12474,17359,59,49,"2015-03-06 19:48:47.346147"
12475,699,58,24,"2015-03-06 19:52:11.076858"
12476,15840,74,38,"2015-03-06 19:55:37.426401"
12477,4977,26,4,"2015-03-06 20:03:11.126540"
12478,7196,87,36,"2015-03-06 20:15:06.058263"
12479,12963,28,25,"2015-03-06 20:15:33.608062"
12480,11443,39,12,"2015-03-06 20:16:04.610629"
12481,6329,7,29,"2015-03-06 20:22:37.542358"
12482,12249,40,23,"2015-03-06 20:30:03.945552"
12483,16410,85,19,"2015-03-06 20:37:25.856809"
12484,14193,14,24,"2015-03-06 20:42:25.653712"
12485,13530,84,44,"2015-03-06 20:50:57.405595"
12486,5720,24,29,"2015-03-06 20:52:39.311829"
12487,17888,31,45,"2015-03-06 21:18:47.680416"
12488,12314,64,28,"2015-03-06 21:24:07.365272"
12489,5587,9,38,"2015-03-06 21:34:14.159530"
12490,4436,57,23,"2015-03-06 21:55:46.786194"
12491,9328,71,8,"2015-03-06 21:57:12.699586"
12492,1189,48,2,"2015-03-06 22:05:20.779859"
12493,9943,96,12,"2015-03-06 23:15:52.211826"
12494,9153,4,44,"2015-03-06 23:22:37.466894"
12495,6741,103,1,"2015-03-06 23:35:30.131191"
12496,5109,1,25,"2015-03-06 23:44:48.108450"
12497,7657,91,17,"2015-03-06 23:55:12.692257"
12498,12491,7,13,"2015-03-07 05:35:55.547739"
12499,5722,26,20,"2015-03-07 07:16:07.862807"
12500,11720,13,43,"2015-03-07 07:33:11.458877"
12501,7241,41,9,"2015-03-07 07:57:21.624806"
12502,15966,3,31,"2015-03-07 09:07:22.974944"
12503,485,103,19,"2015-03-07 09:57:50.900895"
12504,5092,8,42,"2015-03-07 10:15:57.612846"
12505,8537,96,6,"2015-03-07 11:11:00.797697"
12506,9007,52,46,"2015-03-07 11:19:16.035973"
12507,14386,8,5,"2015-03-07 11:49:37.779859"
12508,11996,106,32,"2015-03-07 12:28:56.031713"
12509,8842,8,49,"2015-03-07 13:00:50.478982"
12510,2271,78,45,"2015-03-07 13:24:02.388831"
12511,7086,77,47,"2015-03-07 13:38:52.709916"
12512,8046,39,1,"2015-03-07 15:04:07.106910"
12513,15613,96,29,"2015-03-07 15:25:29.013809"
12514,14810,70,29,"2015-03-07 15:25:39.569814"
12515,8842,91,6,"2015-03-07 15:47:59.390044"
12516,4384,30,6,"2015-03-07 16:28:36.132185"
12517,12967,39,38,"2015-03-08 06:45:02.401011"
12518,3428,75,47,"2015-03-08 21:56:24.299647"
12519,11860,44,24,"2015-03-09 00:01:25.077544"
12520,12963,14,14,"2015-03-09 00:26:26.381592"
12521,580,81,5,"2015-03-09 00:30:25.569639"
12522,12954,28,49,"2015-03-09 01:03:50.695448"
12523,7241,78,20,"2015-03-09 02:06:34.760133"
12524,13467,27,32,"2015-03-09 02:15:02.775190"
12525,6310,74,45,"2015-03-09 02:34:29.592932"
12526,15558,1,4,"2015-03-09 03:09:31.929538"
12527,3696,61,24,"2015-03-09 03:20:52.076332"
12528,7557,96,38,"2015-03-09 03:24:37.749883"
12529,11443,59,27,"2015-03-09 03:24:45.347714"
12530,798,27,47,"2015-03-09 03:30:20.873180"
12531,11860,1,35,"2015-03-09 03:43:06.986646"
12532,1583,58,12,"2015-03-09 03:47:11.979311"
12533,15340,90,19,"2015-03-09 04:02:05.383786"
12534,14495,64,18,"2015-03-09 04:04:33.718505"
12535,8178,59,19,"2015-03-09 04:20:02.045118"
12536,19024,29,31,"2015-03-09 04:30:35.345675"
12537,4278,1,44,"2015-03-09 04:33:30.418856"
12538,14587,100,34,"2015-03-09 04:39:09.383456"
12539,14810,1,24,"2015-03-09 05:02:24.125284"
12540,9674,62,18,"2015-03-09 05:38:54.396556"
12541,1189,41,48,"2015-03-09 05:40:53.417293"
12542,4220,92,31,"2015-03-09 05:43:08.140594"
12543,13467,93,5,"2015-03-09 05:50:24.296746"
12544,1311,77,18,"2015-03-09 06:13:44.522928"
12545,13893,103,49,"2015-03-09 06:14:21.555510"
12546,5280,57,42,"2015-03-09 06:17:41.101797"
12547,11807,77,1,"2015-03-09 06:24:18.194599"
12548,3553,28,13,"2015-03-09 06:28:35.081691"
12549,19481,26,18,"2015-03-09 06:29:16.824395"
12550,18443,63,45,"2015-03-09 06:30:44.189892"
12551,10103,28,42,"2015-03-09 06:32:58.481172"
12552,699,33,44,"2015-03-09 06:47:57.886840"
12553,17803,78,48,"2015-03-09 06:49:41.792903"
12554,17370,81,15,"2015-03-09 06:54:25.380226"
12555,12484,77,18,"2015-03-09 06:55:02.472562"
12556,10152,1,34,"2015-03-09 06:56:35.298142"
12557,11383,52,26,"2015-03-09 06:57:59.453135"
12558,895,17,41,"2015-03-09 06:59:44.721251"
12559,17888,100,47,"2015-03-09 07:00:17.055520"
12560,3212,41,1,"2015-03-09 07:00:26.097733"
12561,4171,39,1,"2015-03-09 07:04:30.377884"
12562,9674,66,19,"2015-03-09 07:17:39.917648"
12563,1249,75,29,"2015-03-09 07:21:25.629172"
12564,13037,100,17,"2015-03-09 07:28:38.438887"
12565,9674,72,38,"2015-03-09 07:37:19.516004"
12566,5795,57,23,"2015-03-09 07:38:26.053963"
12567,18326,30,44,"2015-03-09 07:41:57.300297"
12568,12491,100,2,"2015-03-09 07:47:02.213101"
12569,946,8,44,"2015-03-09 07:51:29.192296"
12570,10365,61,21,"2015-03-09 07:51:32.057879"
12571,8088,90,23,"2015-03-09 07:52:33.357359"
12572,11532,77,22,"2015-03-09 07:58:24.302524"
12573,12104,3,47,"2015-03-09 08:04:24.665033"
12574,5224,77,4,"2015-03-09 08:04:46.921001"
12575,19914,26,20,"2015-03-09 08:10:00.676036"
12576,9000,77,33,"2015-03-09 08:11:24.932940"
12577,16045,29,18,"2015-03-09 08:11:50.319839"
12578,3873,103,45,"2015-03-09 08:14:12.535434"
12579,15278,24,29,"2015-03-09 08:20:53.352599"
12580,12001,27,31,"2015-03-09 08:29:52.271288"
12581,17359,84,9,"2015-03-09 08:31:04.878152"
12582,11532,56,23,"2015-03-09 08:32:47.894556"
12583,11390,1,31,"2015-03-09 08:43:21.257749"
12584,18671,41,34,"2015-03-09 08:44:24.756001"
12585,15340,41,13,"2015-03-09 08:46:24.843287"
12586,15705,62,9,"2015-03-09 08:58:55.348816"
12587,10314,80,27,"2015-03-09 09:00:21.049314"
12588,9000,57,31,"2015-03-09 09:03:52.595276"
12589,1581,77,25,"2015-03-09 09:10:48.807877"
12590,7639,27,48,"2015-03-09 09:11:23.364497"
12591,10744,48,48,"2015-03-09 09:12:48.319544"
12592,17520,8,22,"2015-03-09 09:15:52.657137"
12593,17359,28,9,"2015-03-09 09:16:56.177952"
12594,18085,78,36,"2015-03-09 09:18:55.200040"
12595,3873,3,49,"2015-03-09 09:21:33.615950"
12596,10093,61,45,"2015-03-09 09:24:21.697240"
12597,8656,59,1,"2015-03-09 09:25:10.821018"
12598,7126,2,24,"2015-03-09 09:25:56.501611"
12599,11346,9,31,"2015-03-09 09:28:05.856155"
12600,15630,48,33,"2015-03-09 09:31:12.721320"
12601,10314,26,20,"2015-03-09 09:32:24.784662"
12602,5720,8,49,"2015-03-09 09:33:14.423748"
12603,12221,72,42,"2015-03-09 09:33:42.594370"
12604,18082,47,24,"2015-03-09 09:35:06.803209"
12605,14386,100,19,"2015-03-09 09:35:16.228841"
12606,8842,77,44,"2015-03-09 09:36:24.211360"
12607,17429,52,29,"2015-03-09 09:36:30.123487"
12608,4190,28,34,"2015-03-09 09:39:43.610568"
12609,4220,56,42,"2015-03-09 09:39:48.691031"
12610,18671,18,29,"2015-03-09 09:43:42.014911"
12611,13930,91,12,"2015-03-09 09:45:19.991301"
12612,6279,48,14,"2015-03-09 09:47:04.371296"
12613,10739,30,48,"2015-03-09 09:48:21.235115"
12614,12425,77,2,"2015-03-09 09:52:52.641604"
12615,18043,39,22,"2015-03-09 09:56:35.559968"
12616,17359,98,15,"2015-03-09 09:59:16.841507"
12617,12954,39,45,"2015-03-09 10:02:39.323328"
12618,17169,59,24,"2015-03-09 10:04:36.747606"
12619,13530,64,19,"2015-03-09 10:05:22.350373"
12620,8088,28,25,"2015-03-09 10:11:10.879756"
12621,6806,57,35,"2015-03-09 10:36:13.563481"
12622,9000,93,4,"2015-03-09 10:41:51.133235"
12623,5224,9,1,"2015-03-09 10:41:57.705911"
12624,15630,14,20,"2015-03-09 10:42:19.851819"
12625,17881,50,31,"2015-03-09 10:42:52.404633"
12626,4427,32,14,"2015-03-09 10:44:53.437520"
12627,6110,77,42,"2015-03-09 10:46:14.522578"
12628,19184,52,24,"2015-03-09 10:51:40.528738"
12629,9483,78,20,"2015-03-09 10:52:42.082963"
12630,5049,80,6,"2015-03-09 10:53:09.849870"
12631,17413,52,23,"2015-03-09 10:58:04.473363"
12632,12960,100,14,"2015-03-09 11:01:56.984924"
12633,8656,43,24,"2015-03-09 11:04:00.155794"
12634,9328,28,45,"2015-03-09 11:04:39.384468"
12635,16516,75,29,"2015-03-09 11:05:19.957552"
12636,6741,78,9,"2015-03-09 11:05:22.205475"
12637,771,64,42,"2015-03-09 11:08:10.090587"
12638,12491,24,9,"2015-03-09 11:08:10.387523"
12639,4320,28,42,"2015-03-09 11:09:30.329693"
12640,2929,92,34,"2015-03-09 11:16:21.058196"
12641,6225,1,33,"2015-03-09 11:21:38.222023"
12642,11098,71,42,"2015-03-09 11:22:51.872681"
12643,13456,24,45,"2015-03-09 11:24:35.889728"
12644,12960,17,24,"2015-03-09 11:27:20.747162"
12645,14386,100,29,"2015-03-09 11:27:46.720914"
12646,11390,3,4,"2015-03-09 11:28:24.334970"
12647,8656,88,29,"2015-03-09 11:31:46.250606"
12648,557,14,1,"2015-03-09 11:35:42.205864"
12649,16144,78,29,"2015-03-09 11:36:37.070170"
12650,3424,8,36,"2015-03-09 11:39:54.703660"
12651,8897,50,31,"2015-03-09 11:44:28.831951"
12652,14587,8,22,"2015-03-09 11:45:00.779536"
12653,3761,90,38,"2015-03-09 11:46:41.008855"
12654,14386,77,42,"2015-03-09 11:52:28.262383"
12655,798,29,23,"2015-03-09 11:52:33.661091"
12656,11000,64,30,"2015-03-09 11:54:49.123332"
12657,12104,106,44,"2015-03-09 11:54:56.907637"
12658,15613,59,22,"2015-03-09 11:54:57.417295"
12659,9386,104,9,"2015-03-09 11:56:17.205171"
12660,3185,78,49,"2015-03-09 11:58:36.788249"
12661,10690,77,2,"2015-03-09 12:04:45.664841"
12662,9943,18,41,"2015-03-09 12:04:51.037352"
12663,17413,52,13,"2015-03-09 12:06:17.478383"
12664,946,8,19,"2015-03-09 12:06:53.841671"
12665,3997,1,27,"2015-03-09 12:14:24.090147"
12666,7123,48,13,"2015-03-09 12:19:40.914027"
12667,4375,1,49,"2015-03-09 12:26:03.969392"
12668,19786,32,6,"2015-03-09 12:26:57.593505"
12669,7304,103,2,"2015-03-09 12:27:14.909408"
12670,10049,8,4,"2015-03-09 12:30:31.973788"
12671,13467,34,9,"2015-03-09 12:31:12.459163"
12672,10441,56,45,"2015-03-09 12:38:13.507582"
12673,11174,62,25,"2015-03-09 12:42:37.131422"
12674,699,64,45,"2015-03-09 12:43:47.572258"
12675,580,38,47,"2015-03-09 12:49:33.864563"
12676,1993,22,44,"2015-03-09 12:50:08.706536"
12677,11346,39,36,"2015-03-09 12:52:24.231873"
12678,11860,77,14,"2015-03-09 12:52:31.435653"
12679,8544,77,42,"2015-03-09 12:53:03.816166"
12680,9328,78,1,"2015-03-09 12:57:52.133686"
12681,17863,9,1,"2015-03-09 13:00:11.291215"
12682,10314,100,15,"2015-03-09 13:01:28.193880"
12683,11443,61,45,"2015-03-09 13:03:12.922129"
12684,18299,24,45,"2015-03-09 13:04:36.873931"
12685,10314,78,41,"2015-03-09 13:06:41.513819"
12686,17413,39,26,"2015-03-09 13:14:49.395523"
12687,10739,14,23,"2015-03-09 13:17:35.099186"
12688,17271,28,20,"2015-03-09 13:22:40.797595"
12689,6064,48,19,"2015-03-09 13:25:05.282738"
12690,6806,28,48,"2015-03-09 13:27:27.130074"
12691,19393,3,48,"2015-03-09 13:32:13.362394"
12692,14810,39,24,"2015-03-09 13:36:32.820522"
12693,15705,25,49,"2015-03-09 13:37:13.341194"
12694,4553,43,1,"2015-03-09 13:39:19.505413"
12695,2922,41,19,"2015-03-09 13:39:32.543518"
12696,7123,59,40,"2015-03-09 13:41:19.308814"
12697,3790,14,31,"2015-03-09 13:49:26.061863"
12698,18586,59,1,"2015-03-09 13:50:21.716845"
12699,1189,1,15,"2015-03-09 13:52:58.021797"
12700,18016,106,23,"2015-03-09 13:53:58.784049"
12701,11346,62,42,"2015-03-09 13:57:14.656998"
